## Wed Jul 12 14:37:26 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_6yyrx36s --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_6yyrx36s --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_6yyrx36s/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype genome --genepred prodigal --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00179_000000000246_5	1537994.JQFW01000057_gene356	1.51e-150	423.0	COG0800@1|root,COG0800@2|Bacteria,1MUVJ@1224|Proteobacteria,1RPDF@1236|Gammaproteobacteria,465M9@72275|Alteromonadaceae	1236|Gammaproteobacteria	G	COG0800 2-keto-3-deoxy-6-phosphogluconate aldolase	eda	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008675,GO:0008700,GO:0008948,GO:0016829,GO:0016830,GO:0016831,GO:0016832,GO:0016833,GO:0042802,GO:0044424,GO:0044444,GO:0044464,GO:0106009	4.1.2.14,4.1.3.42	ko:K01625	ko00030,ko00630,ko01100,ko01120,ko01200,map00030,map00630,map01100,map01120,map01200	M00008,M00061,M00308,M00631	R00470,R05605	RC00307,RC00308,RC00435	ko00000,ko00001,ko00002,ko01000	-	-	iECOK1_1307.ECOK1_1968,iYL1228.KPN_02365	Aldolase
TARA_ARC_108_MAG_00179_000000000246_6	1537994.JQFW01000057_gene357	3.46e-204	565.0	COG0676@1|root,COG0676@2|Bacteria,1Q7VN@1224|Proteobacteria,1RQK0@1236|Gammaproteobacteria,466U8@72275|Alteromonadaceae	1236|Gammaproteobacteria	G	Belongs to the glucose-6-phosphate 1-epimerase family	yeaD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0033554,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051716	5.1.3.15	ko:K01792	ko00010,ko01100,ko01110,ko01120,ko01130,map00010,map01100,map01110,map01120,map01130	-	R02739	RC00563	ko00000,ko00001,ko01000	-	-	-	Aldose_epim
TARA_ARC_108_MAG_00179_000000000247_1	1537994.JQFW01000042_gene2288	1.71e-138	397.0	COG2255@1|root,COG2255@2|Bacteria,1MU38@1224|Proteobacteria,1RNWY@1236|Gammaproteobacteria,464S4@72275|Alteromonadaceae	1236|Gammaproteobacteria	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing	ruvB	GO:0000725,GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007154,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0009314,GO:0009378,GO:0009411,GO:0009416,GO:0009432,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0031668,GO:0032392,GO:0032508,GO:0032991,GO:0033554,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048476,GO:0050896,GO:0051276,GO:0051716,GO:0070035,GO:0071103,GO:0071496,GO:0071704,GO:0071840,GO:0090304,GO:0140097,GO:1901360	3.6.4.12	ko:K03551	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	RuvB_C,RuvB_N
TARA_ARC_108_MAG_00179_000000000247_2	1537994.JQFW01000042_gene2287	1.67e-89	262.0	COG0824@1|root,COG0824@2|Bacteria,1MZH6@1224|Proteobacteria,1S93F@1236|Gammaproteobacteria,467HC@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	Thioesterase-like superfamily	ybgC	GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0016790	3.1.2.23	ko:K01075,ko:K07107	ko00130,ko00362,ko01100,ko01110,ko01120,map00130,map00362,map01100,map01110,map01120	-	R01301	RC00004,RC00174	ko00000,ko00001,ko01000	-	-	iECP_1309.ECP_0747,iSDY_1059.SDY_0684	4HBT
TARA_ARC_108_MAG_00179_000000000247_3	1537994.JQFW01000042_gene2286	6.79e-149	420.0	COG0811@1|root,COG0811@2|Bacteria,1NCWW@1224|Proteobacteria,1RMD4@1236|Gammaproteobacteria,465HR@72275|Alteromonadaceae	1236|Gammaproteobacteria	U	COG0811 Biopolymer transport proteins	tolQ	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0015893,GO:0016020,GO:0016021,GO:0017038,GO:0030313,GO:0031224,GO:0031226,GO:0031975,GO:0032153,GO:0033036,GO:0042221,GO:0042493,GO:0042886,GO:0042891,GO:0043213,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0050896,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944	-	ko:K03562	ko01120,map01120	-	-	-	ko00000,ko02000	1.A.30.2.2	-	-	MotA_ExbB
TARA_ARC_108_MAG_00179_000000000247_4	1537994.JQFW01000042_gene2285	2.32e-88	260.0	COG0848@1|root,COG0848@2|Bacteria,1MZ6M@1224|Proteobacteria,1S8RS@1236|Gammaproteobacteria,4679Y@72275|Alteromonadaceae	1236|Gammaproteobacteria	U	Biopolymer transport protein	tolR	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0015833,GO:0015893,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032153,GO:0042221,GO:0042493,GO:0042886,GO:0042891,GO:0043213,GO:0044425,GO:0044459,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944	-	ko:K03560	-	-	-	-	ko00000,ko02000	1.A.30.2.2	-	-	ExbD
TARA_ARC_108_MAG_00179_000000000247_5	1537994.JQFW01000042_gene2284	3.83e-122	359.0	COG3064@1|root,COG3064@2|Bacteria,1MVQS@1224|Proteobacteria,1RP2V@1236|Gammaproteobacteria,466SU@72275|Alteromonadaceae	1236|Gammaproteobacteria	M	COG3064 Membrane protein involved in colicin uptake	tolA	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0009719,GO:0009987,GO:0010033,GO:0010243,GO:0015031,GO:0015833,GO:0015893,GO:0016020,GO:0016021,GO:0016032,GO:0017038,GO:0019058,GO:0019904,GO:0030260,GO:0031224,GO:0031226,GO:0032153,GO:0033036,GO:0042221,GO:0042493,GO:0042886,GO:0042891,GO:0043213,GO:0044403,GO:0044409,GO:0044419,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0046677,GO:0046678,GO:0046718,GO:0046790,GO:0050896,GO:0051179,GO:0051234,GO:0051301,GO:0051701,GO:0051704,GO:0051716,GO:0051806,GO:0051828,GO:0070887,GO:0071236,GO:0071237,GO:0071310,GO:0071417,GO:0071495,GO:0071702,GO:0071705,GO:0071944,GO:0097718,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701	-	ko:K03646	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	TolA
TARA_ARC_108_MAG_00179_000000000247_6	1537994.JQFW01000042_gene2283	2.45e-219	617.0	COG0823@1|root,COG0823@2|Bacteria,1MV09@1224|Proteobacteria,1RMCY@1236|Gammaproteobacteria,464D7@72275|Alteromonadaceae	1236|Gammaproteobacteria	U	Involved in the TonB-independent uptake of proteins	tolB	GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006810,GO:0008104,GO:0008150,GO:0009719,GO:0009987,GO:0010033,GO:0010243,GO:0015031,GO:0015833,GO:0015893,GO:0017038,GO:0019904,GO:0030288,GO:0030313,GO:0031975,GO:0032153,GO:0032991,GO:0033036,GO:0042221,GO:0042493,GO:0042597,GO:0042886,GO:0042891,GO:0043213,GO:0044464,GO:0044877,GO:0045184,GO:0046677,GO:0046678,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0070887,GO:0071236,GO:0071237,GO:0071310,GO:0071417,GO:0071495,GO:0071702,GO:0071705,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701	-	ko:K03641	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	PD40,TolB_N
TARA_ARC_108_MAG_00179_000000000247_7	1537994.JQFW01000042_gene2282	3.85e-113	327.0	COG2885@1|root,COG2885@2|Bacteria,1MZTV@1224|Proteobacteria,1S8RG@1236|Gammaproteobacteria,46793@72275|Alteromonadaceae	1236|Gammaproteobacteria	M	Belongs to the ompA family	pal	GO:0005575,GO:0005623,GO:0008150,GO:0009279,GO:0009987,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031241,GO:0031246,GO:0031975,GO:0032153,GO:0044425,GO:0044462,GO:0044464,GO:0051301,GO:0071944,GO:0098552	-	ko:K03640	-	-	-	-	ko00000,ko02000	2.C.1.2	-	-	OmpA
TARA_ARC_108_MAG_00179_000000000247_8	1537994.JQFW01000042_gene2281	3.65e-127	368.0	COG1729@1|root,COG1729@2|Bacteria,1MUSV@1224|Proteobacteria,1RQWA@1236|Gammaproteobacteria,467MP@72275|Alteromonadaceae	1236|Gammaproteobacteria	D	Mediates coordination of peptidoglycan synthesis and outer membrane constriction during cell division	cpoB	GO:0005575,GO:0005623,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0043933,GO:0044085,GO:0044464,GO:0051259,GO:0051260,GO:0051301,GO:0065003,GO:0071840	-	-	-	-	-	-	-	-	-	-	TPR_16,TPR_6,TolA_bind_tri
TARA_ARC_108_MAG_00179_000000000248_1	1537994.JQFW01000027_gene2114	2.75e-194	541.0	COG0652@1|root,COG0652@2|Bacteria,1QCY4@1224|Proteobacteria,1RRUQ@1236|Gammaproteobacteria,466VI@72275|Alteromonadaceae	1236|Gammaproteobacteria	O	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	-	-	5.2.1.8	ko:K01802	-	-	-	-	ko00000,ko01000	-	-	-	Pro_isomerase
TARA_ARC_108_MAG_00179_000000000248_2	1537994.JQFW01000027_gene2115	3.57e-260	713.0	COG0012@1|root,COG0012@2|Bacteria,1MVM4@1224|Proteobacteria,1RMBI@1236|Gammaproteobacteria,46586@72275|Alteromonadaceae	1236|Gammaproteobacteria	J	ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner	ychF	GO:0003674,GO:0003824,GO:0004857,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0006979,GO:0008150,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030234,GO:0043021,GO:0043022,GO:0043023,GO:0043086,GO:0044092,GO:0044424,GO:0044464,GO:0044877,GO:0050790,GO:0050896,GO:0065007,GO:0065009,GO:0098772	-	ko:K06942	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1,YchF-GTPase_C
TARA_ARC_108_MAG_00179_000000000248_3	1537994.JQFW01000027_gene2116	6.53e-137	387.0	COG0193@1|root,COG0193@2|Bacteria,1MX1P@1224|Proteobacteria,1RPK3@1236|Gammaproteobacteria,46699@72275|Alteromonadaceae	1236|Gammaproteobacteria	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis	pth	GO:0003674,GO:0003824,GO:0004045,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006508,GO:0006515,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016787,GO:0016788,GO:0019538,GO:0030163,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0051603,GO:0052689,GO:0071704,GO:0140098,GO:0140101,GO:1901564,GO:1901565,GO:1901575	3.1.1.29	ko:K01056	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	Pept_tRNA_hydro
TARA_ARC_108_MAG_00179_000000000248_4	1537994.JQFW01000027_gene2117	3.58e-147	414.0	COG1825@1|root,COG1825@2|Bacteria,1RDH0@1224|Proteobacteria,1S46A@1236|Gammaproteobacteria,466F7@72275|Alteromonadaceae	1236|Gammaproteobacteria	J	This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance	ctc	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008097,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02897	ko03010,map03010	M00178	-	-	ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L25p,Ribosomal_TL5_C
TARA_ARC_108_MAG_00179_000000000248_5	1537994.JQFW01000027_gene2118	3.11e-251	688.0	COG1064@1|root,COG1064@2|Bacteria,1MUTT@1224|Proteobacteria,1RN4D@1236|Gammaproteobacteria,465K6@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	alcohol dehydrogenase	yjgB	GO:0003674,GO:0003824,GO:0004033,GO:0005488,GO:0008106,GO:0008150,GO:0008152,GO:0008270,GO:0016491,GO:0016614,GO:0016616,GO:0043167,GO:0043169,GO:0046872,GO:0046914,GO:0055114	-	ko:K12957	-	-	-	-	ko00000,ko01000	-	-	-	ADH_N,ADH_zinc_N
TARA_ARC_108_MAG_00179_000000000248_6	1537994.JQFW01000027_gene2119	8.92e-98	285.0	2EEQU@1|root,338II@2|Bacteria,1NFHI@1224|Proteobacteria,1SE3F@1236|Gammaproteobacteria,468EV@72275|Alteromonadaceae	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00179_000000000248_7	1537994.JQFW01000027_gene2120	1.97e-254	697.0	COG1064@1|root,COG1064@2|Bacteria,1MUTT@1224|Proteobacteria,1RN4D@1236|Gammaproteobacteria,465KQ@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	COG1064 Zn-dependent alcohol dehydrogenases	yahK	-	-	ko:K13979	-	-	-	-	ko00000,ko01000	-	-	-	ADH_N,ADH_zinc_N
TARA_ARC_108_MAG_00179_000000000248_8	1537994.JQFW01000027_gene2121	3.03e-258	710.0	COG1283@1|root,COG1283@2|Bacteria,1MXWU@1224|Proteobacteria,1RP6R@1236|Gammaproteobacteria,465HV@72275|Alteromonadaceae	1236|Gammaproteobacteria	P	Phosphate	nptA	-	-	ko:K14683	-	-	-	-	ko00000,ko02000,ko04147	2.A.58.1	-	-	Na_Pi_cotrans
TARA_ARC_108_MAG_00179_000000000249_1	1537994.JQFW01000002_gene3332	0.0	1009.0	COG0514@1|root,COG0514@2|Bacteria,1MVGG@1224|Proteobacteria,1RS89@1236|Gammaproteobacteria,464JG@72275|Alteromonadaceae	1236|Gammaproteobacteria	L	DNA helicase	recQ1	-	3.6.4.12	ko:K03654	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DEAD,Helicase_C,RecQ_Zn_bind
TARA_ARC_108_MAG_00179_000000000249_2	1537994.JQFW01000002_gene3333	1.74e-216	601.0	COG0668@1|root,COG0668@2|Bacteria,1N66N@1224|Proteobacteria,1RQWI@1236|Gammaproteobacteria,466Z3@72275|Alteromonadaceae	1236|Gammaproteobacteria	M	Mechanosensitive ion channel	-	-	-	-	-	-	-	-	-	-	-	-	MS_channel
TARA_ARC_108_MAG_00179_000000000249_3	1537994.JQFW01000002_gene3334	6.65e-124	353.0	COG4681@1|root,COG4681@2|Bacteria,1RDR9@1224|Proteobacteria,1S43N@1236|Gammaproteobacteria,466WM@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	protein conserved in bacteria	yaeQ	-	-	-	-	-	-	-	-	-	-	-	YaeQ
TARA_ARC_108_MAG_00179_000000000249_4	1537994.JQFW01000002_gene3335	3.92e-167	468.0	COG2992@1|root,COG2992@2|Bacteria,1RD3U@1224|Proteobacteria,1S3RA@1236|Gammaproteobacteria,466Y0@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	FlgJ-related protein	-	-	-	ko:K03796	-	-	-	-	ko00000	-	GH73	-	Glucosaminidase
TARA_ARC_108_MAG_00179_000000000250_1	1537994.JQFW01000049_gene2514	0.0	2609.0	COG0085@1|root,COG0085@2|Bacteria,1MUC4@1224|Proteobacteria,1RMK0@1236|Gammaproteobacteria,464QF@72275|Alteromonadaceae	1236|Gammaproteobacteria	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoB	GO:0000428,GO:0003674,GO:0003824,GO:0003899,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0030880,GO:0032774,GO:0032991,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0061695,GO:0071704,GO:0090304,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990234	2.7.7.6	ko:K03043	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb2_1,RNA_pol_Rpb2_2,RNA_pol_Rpb2_3,RNA_pol_Rpb2_45,RNA_pol_Rpb2_6,RNA_pol_Rpb2_7
TARA_ARC_108_MAG_00179_000000000250_2	1537994.JQFW01000049_gene2513	0.0	2687.0	COG0086@1|root,COG0086@2|Bacteria,1MU3M@1224|Proteobacteria,1RPYH@1236|Gammaproteobacteria,46403@72275|Alteromonadaceae	1236|Gammaproteobacteria	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoC	GO:0000428,GO:0003674,GO:0003824,GO:0003899,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0030880,GO:0032774,GO:0032991,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0061695,GO:0071704,GO:0090304,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990234	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb1_1,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5
TARA_ARC_108_MAG_00179_000000000250_3	1004785.AMBLS11_17020	1.82e-57	179.0	COG0048@1|root,COG0048@2|Bacteria,1RCWY@1224|Proteobacteria,1S3WB@1236|Gammaproteobacteria,466U5@72275|Alteromonadaceae	1236|Gammaproteobacteria	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit	rpsL	GO:0000372,GO:0000375,GO:0000376,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009058,GO:0009059,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010604,GO:0010628,GO:0015935,GO:0016070,GO:0019219,GO:0019222,GO:0019538,GO:0019843,GO:0022626,GO:0022627,GO:0031323,GO:0031325,GO:0032991,GO:0033120,GO:0034336,GO:0034337,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043484,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045935,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990145,GO:1990904	-	ko:K02950	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosom_S12_S23
TARA_ARC_108_MAG_00179_000000000251_1	1537994.JQFW01000004_gene3170	6.21e-201	555.0	COG1946@1|root,COG1946@2|Bacteria,1NAQM@1224|Proteobacteria,1RR0K@1236|Gammaproteobacteria,4645G@72275|Alteromonadaceae	1236|Gammaproteobacteria	I	acyl-CoA thioesterase	-	-	3.1.2.20	ko:K01073	-	-	-	-	ko00000,ko01000	-	-	-	4HBT_3
TARA_ARC_108_MAG_00179_000000000251_2	1537994.JQFW01000004_gene3169	3.54e-311	848.0	COG2271@1|root,COG2271@2|Bacteria,1MWYR@1224|Proteobacteria,1RNBI@1236|Gammaproteobacteria,463YT@72275|Alteromonadaceae	1236|Gammaproteobacteria	G	Sugar (and other) transporter	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
TARA_ARC_108_MAG_00179_000000000251_3	1537994.JQFW01000017_gene1986	5.51e-198	548.0	COG0596@1|root,COG0596@2|Bacteria,1QUVT@1224|Proteobacteria,1T22Q@1236|Gammaproteobacteria,466FJ@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	Alpha beta hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_6
TARA_ARC_108_MAG_00179_000000000251_4	1537994.JQFW01000017_gene1985	0.0	875.0	COG0448@1|root,COG0448@2|Bacteria,1MVTC@1224|Proteobacteria,1RP04@1236|Gammaproteobacteria,46442@72275|Alteromonadaceae	1236|Gammaproteobacteria	H	Catalyzes the synthesis of ADP-glucose, a sugar donor used in elongation reactions on alpha-glucans	glgC	-	2.7.7.27	ko:K00975	ko00500,ko00520,ko01100,ko01110,ko02026,map00500,map00520,map01100,map01110,map02026	M00565	R00948	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
TARA_ARC_108_MAG_00179_000000000251_5	1537994.JQFW01000017_gene1984	1.76e-124	354.0	COG3832@1|root,COG3832@2|Bacteria,1RDGX@1224|Proteobacteria,1S4FQ@1236|Gammaproteobacteria,4675R@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	Polyketide cyclase / dehydrase and lipid transport	-	-	-	-	-	-	-	-	-	-	-	-	Polyketide_cyc2
TARA_ARC_108_MAG_00179_000000000251_6	1537994.JQFW01000022_gene96	1.17e-191	538.0	COG0477@1|root,COG2814@2|Bacteria,1N2NP@1224|Proteobacteria,1RP1Y@1236|Gammaproteobacteria,4664N@72275|Alteromonadaceae	1236|Gammaproteobacteria	EGP	Major facilitator superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
TARA_ARC_108_MAG_00179_000000000251_7	1051985.l11_04990	2.24e-50	170.0	COG3464@1|root,COG3464@2|Bacteria,1N2KA@1224|Proteobacteria,2VKCW@28216|Betaproteobacteria,2KSQ2@206351|Neisseriales	206351|Neisseriales	L	Helix-turn-helix domain of transposase family ISL3	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_ISL3,HTH_Tnp_ISL3
TARA_ARC_108_MAG_00179_000000000252_1	1537994.JQFW01000057_gene317	2.13e-93	284.0	COG3264@1|root,COG3264@2|Bacteria,1QWD7@1224|Proteobacteria,1T2UH@1236|Gammaproteobacteria,46624@72275|Alteromonadaceae	1236|Gammaproteobacteria	M	Mechanosensitive ion channel	-	-	-	-	-	-	-	-	-	-	-	-	MS_channel
TARA_ARC_108_MAG_00179_000000000252_2	1537994.JQFW01000057_gene318	1.22e-119	343.0	COG1278@1|root,COG1278@2|Bacteria,1N1M6@1224|Proteobacteria,1S9AQ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	PFAM Excalibur calcium-binding domain	cspC	-	-	-	-	-	-	-	-	-	-	-	CSD,Excalibur
TARA_ARC_108_MAG_00179_000000000252_3	1537994.JQFW01000057_gene319	0.0	1588.0	28HB2@1|root,2Z7N8@2|Bacteria,1P4RV@1224|Proteobacteria,1RN0X@1236|Gammaproteobacteria,464BV@72275|Alteromonadaceae	1236|Gammaproteobacteria	G	Fatty acid cis/trans isomerase (CTI)	-	-	-	-	-	-	-	-	-	-	-	-	CTI
TARA_ARC_108_MAG_00179_000000000252_4	1537994.JQFW01000057_gene320	1.45e-55	180.0	COG1741@1|root,COG1741@2|Bacteria,1MVSW@1224|Proteobacteria,1RNVS@1236|Gammaproteobacteria,466FN@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	Belongs to the pirin family	yhhW	GO:0003674,GO:0003824,GO:0008127,GO:0008150,GO:0008152,GO:0016491,GO:0016701,GO:0016702,GO:0051213,GO:0055114	-	ko:K06911	-	-	-	-	ko00000	-	-	-	Pirin
