## Tue Jul 25 18:41:47 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_uoold71p --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_uoold71p --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_uoold71p/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype genome --genepred prodigal --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00083_000000000048_8	52598.EE36_10010	8.06e-231	660.0	COG0060@1|root,COG0060@2|Bacteria,1MVBQ@1224|Proteobacteria,2TR3N@28211|Alphaproteobacteria,3ZVPJ@60136|Sulfitobacter	28211|Alphaproteobacteria	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)	ileS	-	6.1.1.5	ko:K01870	ko00970,map00970	M00359,M00360	R03656	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1,zf-FPG_IleRS
TARA_ARC_108_MAG_00083_000000000049_1	52598.EE36_10929	2.85e-211	592.0	COG0277@1|root,COG0277@2|Bacteria,1MU6Y@1224|Proteobacteria,2TR2Z@28211|Alphaproteobacteria,3ZWR8@60136|Sulfitobacter	28211|Alphaproteobacteria	C	FAD linked oxidases, C-terminal domain	dld	GO:0003674,GO:0003824,GO:0004457,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008720,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016491,GO:0016614,GO:0016616,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0034641,GO:0034654,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046034,GO:0046390,GO:0046483,GO:0055086,GO:0055114,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	1.1.1.303,1.1.1.4,1.1.2.4	ko:K00004,ko:K00102	ko00620,ko00650,map00620,map00650	-	R00197,R02855,R02946,R10504	RC00044,RC00205,RC00525	ko00000,ko00001,ko01000	-	-	-	FAD-oxidase_C,FAD_binding_4
TARA_ARC_108_MAG_00083_000000000049_2	52598.EE36_10934	0.0	1684.0	COG0404@1|root,COG0665@1|root,COG0404@2|Bacteria,COG0665@2|Bacteria,1MUXJ@1224|Proteobacteria,2TRGS@28211|Alphaproteobacteria,3ZVIF@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Belongs to the GcvT family	dmgdh2	-	1.5.8.4	ko:K00315	ko00260,ko01100,map00260,map01100	-	R01565	RC00181	ko00000,ko00001,ko01000	-	-	-	DAO,FAO_M,GCV_T,GCV_T_C
TARA_ARC_108_MAG_00083_000000000049_3	52598.EE36_10939	3.39e-156	441.0	COG3440@1|root,COG3440@2|Bacteria,1N4JP@1224|Proteobacteria,2TS2Z@28211|Alphaproteobacteria	28211|Alphaproteobacteria	L	restriction endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	HNH_2
TARA_ARC_108_MAG_00083_000000000049_4	52598.EE36_10944	7.21e-190	526.0	COG3757@1|root,COG3757@2|Bacteria,1N792@1224|Proteobacteria,2TVI6@28211|Alphaproteobacteria,3ZVPA@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Glycosyl hydrolases family 25	lyc	-	-	ko:K07273	-	-	-	-	ko00000	-	-	-	Glyco_hydro_25
TARA_ARC_108_MAG_00083_000000000049_5	52598.EE36_10949	4.03e-131	374.0	COG0220@1|root,COG0220@2|Bacteria,1QTX5@1224|Proteobacteria,2TWA0@28211|Alphaproteobacteria,3ZX9G@60136|Sulfitobacter	28211|Alphaproteobacteria	J	Protein of unknown function (DUF938)	-	-	-	-	-	-	-	-	-	-	-	-	DUF938
TARA_ARC_108_MAG_00083_000000000049_6	52598.EE36_10954	2.22e-237	655.0	COG0665@1|root,COG0665@2|Bacteria,1MY0G@1224|Proteobacteria,2TRM2@28211|Alphaproteobacteria,3ZV4R@60136|Sulfitobacter	28211|Alphaproteobacteria	E	FAD dependent oxidoreductase	-	-	1.4.99.6	ko:K19746	ko00472,ko01100,map00472,map01100	-	R11018	RC00006	ko00000,ko00001,ko01000	-	-	-	DAO
TARA_ARC_108_MAG_00083_000000000049_7	52598.EE36_10959	2.84e-141	399.0	COG0625@1|root,COG0625@2|Bacteria,1MXHH@1224|Proteobacteria,2TVGY@28211|Alphaproteobacteria,3ZWFS@60136|Sulfitobacter	28211|Alphaproteobacteria	O	Glutathione S-transferase, N-terminal domain	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C,GST_C_3,GST_N
TARA_ARC_108_MAG_00083_000000000049_8	52598.EE36_10964	0.0	876.0	COG3182@1|root,COG3182@2|Bacteria,1MX8C@1224|Proteobacteria,2TSQ9@28211|Alphaproteobacteria,3ZVX4@60136|Sulfitobacter	28211|Alphaproteobacteria	S	PepSY-associated TM region	-	-	-	-	-	-	-	-	-	-	-	-	PepSY,PepSY_TM
TARA_ARC_108_MAG_00083_000000000049_9	52598.EE36_10969	4.43e-82	243.0	2ES05@1|root,33JJ8@2|Bacteria,1NNTE@1224|Proteobacteria,2UK2N@28211|Alphaproteobacteria,3ZY1M@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00083_000000000049_10	52598.EE36_10974	2.14e-258	708.0	COG1744@1|root,COG1744@2|Bacteria,1MWTM@1224|Proteobacteria,2TSZU@28211|Alphaproteobacteria,3ZUU5@60136|Sulfitobacter	28211|Alphaproteobacteria	S	ABC transporter substrate-binding protein PnrA-like	MA20_34830	-	-	ko:K02058	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	Bmp
TARA_ARC_108_MAG_00083_000000000049_11	52598.EE36_10979	5.26e-206	571.0	COG1079@1|root,COG1079@2|Bacteria,1MVDQ@1224|Proteobacteria,2TSGJ@28211|Alphaproteobacteria,3ZV1A@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Belongs to the binding-protein-dependent transport system permease family	MA20_34825	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
TARA_ARC_108_MAG_00083_000000000049_12	52598.EE36_10984	1.61e-250	688.0	COG4603@1|root,COG4603@2|Bacteria,1MX6V@1224|Proteobacteria,2TUGD@28211|Alphaproteobacteria,3ZVJG@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
TARA_ARC_108_MAG_00083_000000000049_14	52598.EE36_10994	0.0	945.0	COG3845@1|root,COG3845@2|Bacteria,1NT0H@1224|Proteobacteria,2UPJ8@28211|Alphaproteobacteria,3ZUWM@60136|Sulfitobacter	28211|Alphaproteobacteria	S	ATPases associated with a variety of cellular activities	MA20_34815	-	3.6.3.17	ko:K02056	-	M00221	-	-	ko00000,ko00002,ko01000,ko02000	3.A.1.2	-	-	ABC_tran
TARA_ARC_108_MAG_00083_000000000049_15	52598.EE36_10999	1.34e-212	589.0	COG1975@1|root,COG1975@2|Bacteria,1R3RT@1224|Proteobacteria,2TUI0@28211|Alphaproteobacteria,3ZVMN@60136|Sulfitobacter	28211|Alphaproteobacteria	O	XdhC and CoxI family	xdhC	-	-	ko:K07402	-	-	-	-	ko00000	-	-	-	XdhC_C,XdhC_CoxI
TARA_ARC_108_MAG_00083_000000000049_16	52598.EE36_11004	3.29e-220	627.0	COG4631@1|root,COG4631@2|Bacteria,1NQSR@1224|Proteobacteria,2TTAB@28211|Alphaproteobacteria,3ZW04@60136|Sulfitobacter	28211|Alphaproteobacteria	F	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	xdhB	-	1.17.1.4	ko:K13482	ko00230,ko01100,ko01120,map00230,map01100,map01120	M00546	R01768,R02103	RC00143	ko00000,ko00001,ko00002,ko01000	-	-	-	Ald_Xan_dh_C,Ald_Xan_dh_C2
TARA_ARC_108_MAG_00083_000000000050_1	52598.EE36_13078	7.46e-95	275.0	COG3761@1|root,COG3761@2|Bacteria,1RHS3@1224|Proteobacteria,2U95G@28211|Alphaproteobacteria,3ZXGF@60136|Sulfitobacter	28211|Alphaproteobacteria	C	Provides the input to the respiratory chain from the NAD-linked dehydrogenases of the citric acid cycle. The complex couples the oxidation of NADH and the reduction of ubiquinone, to the generation of a proton gradient which is then used for ATP synthesis	MA20_29090	-	1.6.99.3	ko:K00356	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	-	-	-	NDUFA12
TARA_ARC_108_MAG_00083_000000000050_2	52598.EE36_13083	4.5e-71	214.0	COG4765@1|root,COG4765@2|Bacteria,1RHI7@1224|Proteobacteria,2UBR9@28211|Alphaproteobacteria,3ZXUP@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Uncharacterized protein conserved in bacteria (DUF2155)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2155
TARA_ARC_108_MAG_00083_000000000050_3	52598.EE36_13088	1.19e-141	400.0	COG2360@1|root,COG2360@2|Bacteria,1R9W8@1224|Proteobacteria,2U59K@28211|Alphaproteobacteria,3ZWB5@60136|Sulfitobacter	28211|Alphaproteobacteria	O	Functions in the N-end rule pathway of protein degradation where it conjugates Leu, Phe and, less efficiently, Met from aminoacyl-tRNAs to the N-termini of proteins containing an N-terminal arginine or lysine	aat	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008914,GO:0016740,GO:0016746,GO:0016755,GO:0044424,GO:0044464,GO:0140096	2.3.2.6	ko:K00684	-	-	R03813,R11443,R11444	RC00055,RC00064	ko00000,ko01000	-	-	-	Leu_Phe_trans
TARA_ARC_108_MAG_00083_000000000050_4	52598.EE36_13093	0.0	898.0	COG0439@1|root,COG0439@2|Bacteria,1MU4H@1224|Proteobacteria,2U25Z@28211|Alphaproteobacteria,3ZV2M@60136|Sulfitobacter	28211|Alphaproteobacteria	I	An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism	accC	GO:0003674,GO:0003824,GO:0004075,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010565,GO:0016053,GO:0016874,GO:0016879,GO:0019216,GO:0019217,GO:0019222,GO:0019752,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032787,GO:0042304,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045717,GO:0045833,GO:0045922,GO:0046394,GO:0046890,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051055,GO:0062012,GO:0062014,GO:0065007,GO:0071704,GO:0072330,GO:0080090,GO:1901576	6.3.4.14,6.4.1.2	ko:K01961	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742,R04385	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000	-	-	-	Biotin_carb_C,Biotin_carb_N,CPSase_L_D2
TARA_ARC_108_MAG_00083_000000000050_5	52598.EE36_13098	6.3e-92	271.0	COG0511@1|root,COG0511@2|Bacteria,1RCXA@1224|Proteobacteria,2U93Y@28211|Alphaproteobacteria,3ZX97@60136|Sulfitobacter	28211|Alphaproteobacteria	I	first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA	accB	GO:0003674,GO:0003824,GO:0003989,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006464,GO:0006629,GO:0006631,GO:0006633,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009305,GO:0009987,GO:0016049,GO:0016053,GO:0016421,GO:0016874,GO:0016885,GO:0019538,GO:0019752,GO:0032787,GO:0036211,GO:0040007,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:0072330,GO:1901564,GO:1901576	-	ko:K02160	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742	RC00040,RC00367	ko00000,ko00001,ko00002	-	-	-	Biotin_lipoyl
TARA_ARC_108_MAG_00083_000000000050_6	52598.EE36_13103	4.28e-173	483.0	COG0410@1|root,COG0410@2|Bacteria,1MUR3@1224|Proteobacteria,2TSWQ@28211|Alphaproteobacteria,3ZVKP@60136|Sulfitobacter	28211|Alphaproteobacteria	E	ABC transporter	-	-	-	ko:K01996	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	ABC_tran
TARA_ARC_108_MAG_00083_000000000050_7	52598.EE36_13108	1.94e-93	277.0	COG0411@1|root,COG0411@2|Bacteria,1MX51@1224|Proteobacteria,2VEYC@28211|Alphaproteobacteria,3ZUZZ@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Branched-chain amino acid ATP-binding cassette transporter	-	-	-	ko:K01995	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	ABC_tran,BCA_ABC_TP_C
TARA_ARC_108_MAG_00083_000000000051_1	52598.EE36_07448	0.0	1148.0	COG1132@1|root,COG1132@2|Bacteria,1MUBM@1224|Proteobacteria,2TQMR@28211|Alphaproteobacteria,3ZUXR@60136|Sulfitobacter	28211|Alphaproteobacteria	V	ABC transporter transmembrane region	abcT3	-	-	ko:K06147,ko:K18893	ko02010,map02010	-	-	-	ko00000,ko00001,ko02000	3.A.1,3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
TARA_ARC_108_MAG_00083_000000000051_2	52598.EE36_07453	0.0	1088.0	COG1132@1|root,COG1132@2|Bacteria,1MUBM@1224|Proteobacteria,2TQMR@28211|Alphaproteobacteria,3ZV2G@60136|Sulfitobacter	28211|Alphaproteobacteria	V	ABC transporter transmembrane region	abcT3	-	-	ko:K06147,ko:K18893	ko02010,map02010	-	-	-	ko00000,ko00001,ko02000	3.A.1,3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
TARA_ARC_108_MAG_00083_000000000051_3	52598.EE36_07458	7.97e-291	795.0	COG2265@1|root,COG2265@2|Bacteria,1MV3A@1224|Proteobacteria,2TR40@28211|Alphaproteobacteria,3ZWI6@60136|Sulfitobacter	28211|Alphaproteobacteria	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	rumA	-	2.1.1.190,2.1.1.35	ko:K00557,ko:K03215	-	-	-	-	ko00000,ko01000,ko03009,ko03016	-	-	-	tRNA_U5-meth_tr
TARA_ARC_108_MAG_00083_000000000051_4	52598.EE36_07463	4.39e-159	449.0	COG1226@1|root,2Z7ZD@2|Bacteria,1MXKM@1224|Proteobacteria,2TSNZ@28211|Alphaproteobacteria,3ZWZK@60136|Sulfitobacter	28211|Alphaproteobacteria	P	Ion transport protein	ccaA	-	-	ko:K08714	-	-	-	-	ko00000,ko02000	1.A.1.14	-	-	Ion_trans
TARA_ARC_108_MAG_00083_000000000051_5	52598.EE36_07468	3.64e-118	337.0	COG3034@1|root,COG3034@2|Bacteria,1MXY6@1224|Proteobacteria,2TS2U@28211|Alphaproteobacteria,3ZX4J@60136|Sulfitobacter	28211|Alphaproteobacteria	S	L,D-transpeptidase catalytic domain	-	-	-	-	-	-	-	-	-	-	-	-	YkuD
TARA_ARC_108_MAG_00083_000000000051_6	52598.EE36_07473	4.89e-109	315.0	COG2340@1|root,COG2340@2|Bacteria,1MZ84@1224|Proteobacteria,2U77W@28211|Alphaproteobacteria,3ZX6G@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Cysteine-rich secretory protein family	-	-	-	-	-	-	-	-	-	-	-	-	CAP
TARA_ARC_108_MAG_00083_000000000051_7	52598.EE36_07478	2.63e-140	396.0	COG1376@1|root,COG1376@2|Bacteria,1MVYT@1224|Proteobacteria,2TUXV@28211|Alphaproteobacteria,3ZVA6@60136|Sulfitobacter	28211|Alphaproteobacteria	S	L,D-transpeptidase catalytic domain	-	-	-	ko:K16291	-	-	-	-	ko00000,ko01002,ko01011	-	-	-	YkuD
TARA_ARC_108_MAG_00083_000000000051_9	52598.EE36_07488	9.08e-260	711.0	COG0276@1|root,COG0276@2|Bacteria,1MVR1@1224|Proteobacteria,2TSMS@28211|Alphaproteobacteria,3ZWTS@60136|Sulfitobacter	28211|Alphaproteobacteria	H	Catalyzes the ferrous insertion into protoporphyrin IX	hemH	GO:0003674,GO:0003824,GO:0004325,GO:0006725,GO:0006778,GO:0006779,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016829,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042168,GO:0042440,GO:0044237,GO:0044249,GO:0044271,GO:0046148,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	4.99.1.1,4.99.1.9	ko:K01772	ko00860,ko01100,ko01110,map00860,map01100,map01110	M00121	R00310,R11329	RC01012	ko00000,ko00001,ko00002,ko01000	-	-	-	Ferrochelatase
TARA_ARC_108_MAG_00083_000000000051_10	52598.EE36_07493	1.13e-183	512.0	COG0500@1|root,COG2226@2|Bacteria,1PA5F@1224|Proteobacteria,2TRFS@28211|Alphaproteobacteria,3ZWHT@60136|Sulfitobacter	28211|Alphaproteobacteria	Q	COG0500 SAM-dependent methyltransferases	bioC	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_23
TARA_ARC_108_MAG_00083_000000000051_11	52598.EE36_07498	1.03e-139	398.0	COG1040@1|root,COG1040@2|Bacteria,1RHAV@1224|Proteobacteria,2TV7G@28211|Alphaproteobacteria,3ZVJV@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Competence protein	comF	-	-	-	-	-	-	-	-	-	-	-	Pribosyltran
TARA_ARC_108_MAG_00083_000000000051_12	52598.EE36_07503	1.86e-55	172.0	COG0695@1|root,COG0695@2|Bacteria,1N72P@1224|Proteobacteria,2UFM1@28211|Alphaproteobacteria,3ZXTH@60136|Sulfitobacter	28211|Alphaproteobacteria	O	Has a glutathione-disulfide oxidoreductase activity in the presence of NADPH and glutathione reductase. Reduces low molecular weight disulfides and proteins	grxC	-	-	ko:K03676	-	-	-	-	ko00000,ko03110	-	-	-	Glutaredoxin
TARA_ARC_108_MAG_00083_000000000051_13	52598.EE36_07508	2.78e-186	519.0	COG0388@1|root,COG0388@2|Bacteria,1MUUB@1224|Proteobacteria,2TRGZ@28211|Alphaproteobacteria,3ZWFT@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Carbon-nitrogen hydrolase	-	-	3.5.1.77	ko:K01459,ko:K11206	-	-	-	-	ko00000,ko01000	-	-	-	CN_hydrolase
TARA_ARC_108_MAG_00083_000000000051_14	52598.EE36_07513	8.95e-98	284.0	COG1846@1|root,COG1846@2|Bacteria,1RD9U@1224|Proteobacteria,2U7NF@28211|Alphaproteobacteria,3ZXGN@60136|Sulfitobacter	28211|Alphaproteobacteria	K	helix_turn_helix multiple antibiotic resistance protein	-	-	-	-	-	-	-	-	-	-	-	-	MarR_2
TARA_ARC_108_MAG_00083_000000000051_15	52598.EE36_07518	2.82e-181	504.0	COG2227@1|root,COG2227@2|Bacteria,1MU89@1224|Proteobacteria,2TRIK@28211|Alphaproteobacteria,3ZVCX@60136|Sulfitobacter	28211|Alphaproteobacteria	H	O-methyltransferase that catalyzes the 2 O-methylation steps in the ubiquinone biosynthetic pathway	ubiG	-	2.1.1.222,2.1.1.64	ko:K00568	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00117	R04988,R05614,R08769,R08781	RC00003,RC00392,RC01895	ko00000,ko00001,ko00002,ko01000	-	-	-	Methyltransf_11,Methyltransf_23
TARA_ARC_108_MAG_00083_000000000051_16	52598.EE36_07523	9.38e-94	280.0	COG0596@1|root,COG0596@2|Bacteria,1MWW8@1224|Proteobacteria,2TS53@28211|Alphaproteobacteria,3ZUUV@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Belongs to the peptidase S33 family	pip	-	3.4.11.5	ko:K01259	ko00330,map00330	-	R00135	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Abhydrolase_1
TARA_ARC_108_MAG_00083_000000000052_1	1342301.JASD01000008_gene2618	2.77e-94	291.0	COG0348@1|root,COG0348@2|Bacteria,1MVFY@1224|Proteobacteria,2TRYB@28211|Alphaproteobacteria,3ZWF5@60136|Sulfitobacter	28211|Alphaproteobacteria	C	IG-like fold at C-terminal of FixG, putative oxidoreductase	ccoG	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Fer4_18,Fer4_5,FixG_C
TARA_ARC_108_MAG_00083_000000000052_2	1402135.SUH3_01475	4.06e-67	207.0	COG5456@1|root,COG5456@2|Bacteria,1RHKI@1224|Proteobacteria,2U9GB@28211|Alphaproteobacteria,3ZXHE@60136|Sulfitobacter	28211|Alphaproteobacteria	P	FixH	fixH	-	-	-	-	-	-	-	-	-	-	-	FixH
TARA_ARC_108_MAG_00083_000000000052_3	391589.RGAI101_562	0.0	902.0	COG2217@1|root,COG2217@2|Bacteria,1MU08@1224|Proteobacteria,2TR80@28211|Alphaproteobacteria,2P2HU@2433|Roseobacter	28211|Alphaproteobacteria	P	COG2217 Cation transport ATPase	fixI	-	3.6.3.4	ko:K01533	-	-	R00086	RC00002	ko00000,ko01000	3.A.3.5	-	-	E1-E2_ATPase,HMA,Hydrolase
TARA_ARC_108_MAG_00083_000000000052_4	1380367.JIBC01000007_gene831	1.01e-20	82.8	COG3197@1|root,COG3197@2|Bacteria,1NG90@1224|Proteobacteria,2UJFJ@28211|Alphaproteobacteria,3ZY5X@60136|Sulfitobacter	28211|Alphaproteobacteria	P	Cytochrome oxidase maturation protein cbb3-type	fixS	-	-	-	-	-	-	-	-	-	-	-	FixS
TARA_ARC_108_MAG_00083_000000000052_5	52598.EE36_11314	1.46e-172	486.0	COG0583@1|root,COG0583@2|Bacteria,1MW1R@1224|Proteobacteria,2TSSV@28211|Alphaproteobacteria,3ZWJT@60136|Sulfitobacter	28211|Alphaproteobacteria	K	Bacterial regulatory helix-turn-helix protein, lysR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
TARA_ARC_108_MAG_00083_000000000052_6	52598.EE36_11319	5.8e-115	329.0	COG0346@1|root,COG0346@2|Bacteria,1QEI0@1224|Proteobacteria,2U0BJ@28211|Alphaproteobacteria,3ZXAV@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Glyoxalase
TARA_ARC_108_MAG_00083_000000000052_7	52598.EE36_11324	1.28e-101	295.0	COG3544@1|root,COG3544@2|Bacteria,1MVU8@1224|Proteobacteria,2TSBT@28211|Alphaproteobacteria,3ZXF9@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Domain of unknown function (DUF305)	-	-	-	-	-	-	-	-	-	-	-	-	DUF305
TARA_ARC_108_MAG_00083_000000000052_8	52598.EE36_11329	8.22e-167	468.0	COG0695@1|root,COG0695@2|Bacteria,1MXQW@1224|Proteobacteria,2TT7R@28211|Alphaproteobacteria,3ZWXF@60136|Sulfitobacter	28211|Alphaproteobacteria	O	COG0695 glutaredoxin and related proteins	-	-	-	-	-	-	-	-	-	-	-	-	Glutaredoxin,MauE
TARA_ARC_108_MAG_00083_000000000052_10	52598.EE36_11334	0.0	3283.0	COG1361@1|root,COG2304@1|root,COG3391@1|root,COG3420@1|root,COG1361@2|Bacteria,COG2304@2|Bacteria,COG3391@2|Bacteria,COG3420@2|Bacteria,1R59C@1224|Proteobacteria,2TUS0@28211|Alphaproteobacteria	28211|Alphaproteobacteria	M	Putative Flp pilus-assembly TadE/G-like	-	-	-	-	-	-	-	-	-	-	-	-	DUF11
TARA_ARC_108_MAG_00083_000000000052_11	52598.EE36_11339	3.13e-160	454.0	COG4542@1|root,COG4542@2|Bacteria,1RB3I@1224|Proteobacteria,2U6UX@28211|Alphaproteobacteria	28211|Alphaproteobacteria	Q	GHMP kinases N terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00083_000000000052_12	52598.EE36_11344	5.52e-184	516.0	COG1270@1|root,COG1270@2|Bacteria,1MURM@1224|Proteobacteria,2TRZ8@28211|Alphaproteobacteria,3ZWHE@60136|Sulfitobacter	28211|Alphaproteobacteria	H	Converts cobyric acid to cobinamide by the addition of aminopropanol on the F carboxylic group	cobD	-	6.3.1.10	ko:K02227	ko00860,ko01100,map00860,map01100	M00122	R06529,R07302	RC00090,RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	CobD_Cbib
