## Wed Jul 12 14:11:27 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_dq4unpym --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_dq4unpym --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_dq4unpym/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype genome --genepred prodigal --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00174_000000000036_27	225937.HP15_2030	8.91e-45	145.0	COG0425@1|root,COG0425@2|Bacteria,1MZA5@1224|Proteobacteria,1SCFA@1236|Gammaproteobacteria,468YK@72275|Alteromonadaceae	1236|Gammaproteobacteria	O	Belongs to the sulfur carrier protein TusA family	-	-	-	-	-	-	-	-	-	-	-	-	TusA
TARA_ARC_108_MAG_00174_000000000036_28	225937.HP15_2031	1.33e-237	666.0	COG4783@1|root,COG4783@2|Bacteria,1MVFV@1224|Proteobacteria,1RP5S@1236|Gammaproteobacteria,465XU@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	Functions as both a chaperone and a metalloprotease. Maintains the integrity of the outer membrane by promoting either the assembly or the elimination of outer membrane proteins, depending on their folding state	bepA	GO:0003674,GO:0003756,GO:0003824,GO:0004175,GO:0004222,GO:0005488,GO:0005575,GO:0005623,GO:0006457,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0009056,GO:0009057,GO:0009987,GO:0016020,GO:0016043,GO:0016787,GO:0016853,GO:0016860,GO:0016864,GO:0019538,GO:0022607,GO:0030163,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0043163,GO:0043165,GO:0043167,GO:0043169,GO:0043170,GO:0044085,GO:0044091,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044464,GO:0045229,GO:0046872,GO:0051603,GO:0061024,GO:0061077,GO:0070011,GO:0071704,GO:0071709,GO:0071840,GO:0140096,GO:1901564,GO:1901565,GO:1901575	-	-	-	-	-	-	-	-	-	-	Peptidase_M48,TPR_19
TARA_ARC_108_MAG_00174_000000000036_29	225937.HP15_2032	4.82e-253	694.0	COG0379@1|root,COG0379@2|Bacteria,1MWQU@1224|Proteobacteria,1RMFS@1236|Gammaproteobacteria,465WP@72275|Alteromonadaceae	1236|Gammaproteobacteria	H	Catalyzes the condensation of iminoaspartate with dihydroxyacetone phosphate to form quinolinate	nadA	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006531,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008987,GO:0009058,GO:0009066,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016053,GO:0017144,GO:0018130,GO:0019355,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0019752,GO:0019805,GO:0034627,GO:0034628,GO:0034641,GO:0034654,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046496,GO:0046874,GO:0048037,GO:0051186,GO:0051188,GO:0051536,GO:0051539,GO:0051540,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.5.1.72	ko:K03517	ko00760,ko01100,map00760,map01100	M00115	R04292	RC01119	ko00000,ko00001,ko00002,ko01000	-	-	iAF1260.b0750,iAPECO1_1312.APECO1_1338,iB21_1397.B21_00692,iBWG_1329.BWG_0602,iECBD_1354.ECBD_2917,iECB_1328.ECB_00703,iECDH10B_1368.ECDH10B_0817,iECDH1ME8569_1439.ECDH1ME8569_0703,iECD_1391.ECD_00703,iECED1_1282.ECED1_0711,iECOK1_1307.ECOK1_0750,iECP_1309.ECP_0761,iECS88_1305.ECS88_0766,iECSP_1301.ECSP_0802,iECs_1301.ECs0778,iETEC_1333.ETEC_0754,iEcDH1_1363.EcDH1_2892,iEcolC_1368.EcolC_2912,iJN746.PP_1231,iJO1366.b0750,iJR904.b0750,iUMN146_1321.UM146_13905,iUTI89_1310.UTI89_C0747,iY75_1357.Y75_RS03905,iZ_1308.Z0919	NadA
TARA_ARC_108_MAG_00174_000000000037_1	225937.HP15_1313	0.0	1878.0	COG0525@1|root,COG0525@2|Bacteria,1MV7B@1224|Proteobacteria,1RNEB@1236|Gammaproteobacteria,465F9@72275|Alteromonadaceae	1236|Gammaproteobacteria	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner	valS	GO:0000287,GO:0002161,GO:0003674,GO:0003824,GO:0004812,GO:0004832,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006417,GO:0006418,GO:0006438,GO:0006450,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010608,GO:0010628,GO:0016070,GO:0016787,GO:0016788,GO:0016874,GO:0016875,GO:0019222,GO:0019538,GO:0019752,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032268,GO:0032270,GO:0034248,GO:0034250,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0045727,GO:0045903,GO:0046483,GO:0046872,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0052689,GO:0060255,GO:0061475,GO:0065007,GO:0065008,GO:0071704,GO:0080090,GO:0090304,GO:0106074,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:2000112	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iECH74115_1262.ECH74115_5779,iECNA114_1301.ECNA114_4481,iECO26_1355.ECO26_5428,iECSP_1301.ECSP_5359,iECs_1301.ECs5235,iG2583_1286.G2583_5088,iJN746.PP_0977,iSBO_1134.SBO_4182,iSSON_1240.SSON_4443,iYL1228.KPN_04663,iZ_1308.Z5870	Anticodon_1,Val_tRNA-synt_C,tRNA-synt_1
TARA_ARC_108_MAG_00174_000000000037_2	225937.HP15_1312	1.68e-170	481.0	COG1893@1|root,COG1893@2|Bacteria,1P0AW@1224|Proteobacteria,1RR49@1236|Gammaproteobacteria,467YG@72275|Alteromonadaceae	1236|Gammaproteobacteria	H	Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid	panE	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006573,GO:0006575,GO:0006732,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008677,GO:0009058,GO:0009081,GO:0009108,GO:0009110,GO:0009987,GO:0015939,GO:0015940,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019752,GO:0032787,GO:0033317,GO:0034641,GO:0036094,GO:0042364,GO:0042398,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0048037,GO:0050661,GO:0050662,GO:0051186,GO:0051188,GO:0055114,GO:0071704,GO:0072330,GO:0097159,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605	1.1.1.169	ko:K00077	ko00770,ko01100,ko01110,map00770,map01100,map01110	M00119	R02472	RC00726	ko00000,ko00001,ko00002,ko01000	-	-	-	ApbA,ApbA_C
TARA_ARC_108_MAG_00174_000000000037_3	225937.HP15_1311	3.52e-128	364.0	COG2096@1|root,COG2096@2|Bacteria,1RDUF@1224|Proteobacteria,1S40D@1236|Gammaproteobacteria,467CU@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	adenosyltransferase	pduO	-	2.5.1.17	ko:K00798	ko00860,ko01100,map00860,map01100	M00122	R01492,R05220,R07268	RC00533	ko00000,ko00001,ko00002,ko01000	-	-	-	Cob_adeno_trans,Haem_degrading
TARA_ARC_108_MAG_00174_000000000037_4	225937.HP15_1310	0.0	1091.0	COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,1RQE2@1236|Gammaproteobacteria,4676E@72275|Alteromonadaceae	1236|Gammaproteobacteria	NT	COG0840 Methyl-accepting chemotaxis protein	-	-	-	ko:K03406	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	HAMP,MCPsignal
TARA_ARC_108_MAG_00174_000000000037_5	351348.Maqu_0955	6.95e-141	405.0	COG3725@1|root,COG3725@2|Bacteria,1RH1N@1224|Proteobacteria,1S6GK@1236|Gammaproteobacteria	1236|Gammaproteobacteria	V	Membrane protein required for beta-lactamase induction	ampE	-	-	ko:K03807	-	-	-	-	ko00000	-	-	-	AmpE
TARA_ARC_108_MAG_00174_000000000037_6	225937.HP15_1307	2.11e-129	369.0	COG3023@1|root,COG3023@2|Bacteria,1RDHU@1224|Proteobacteria,1S3PG@1236|Gammaproteobacteria,46701@72275|Alteromonadaceae	1236|Gammaproteobacteria	V	COG3023 Negative regulator of beta-lactamase expression	ampD	GO:0000270,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0008150,GO:0008152,GO:0008745,GO:0009056,GO:0009057,GO:0009253,GO:0009254,GO:0009392,GO:0016020,GO:0016787,GO:0016810,GO:0016811,GO:0019867,GO:0030203,GO:0043170,GO:0044424,GO:0044464,GO:0061783,GO:0071704,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575	3.5.1.28	ko:K01447,ko:K03806	-	-	R04112	RC00064,RC00141	ko00000,ko01000,ko01011	-	-	iAF1260.b0110,iB21_1397.B21_00108,iBWG_1329.BWG_0103,iEC55989_1330.EC55989_0103,iECBD_1354.ECBD_3509,iECB_1328.ECB_00109,iECDH10B_1368.ECDH10B_0090,iECDH1ME8569_1439.ECDH1ME8569_0104,iECD_1391.ECD_00109,iECIAI1_1343.ECIAI1_0107,iECO103_1326.ECO103_0110,iECO111_1330.ECO111_0111,iECO26_1355.ECO26_0112,iECSE_1348.ECSE_0110,iECW_1372.ECW_m0107,iEKO11_1354.EKO11_3806,iETEC_1333.ETEC_0106,iEcDH1_1363.EcDH1_3492,iEcE24377_1341.EcE24377A_0112,iEcHS_1320.EcHS_A0114,iEcolC_1368.EcolC_3549,iJO1366.b0110,iSFV_1184.SFV_0101,iSF_1195.SF0107,iSFxv_1172.SFxv_0113,iS_1188.S0109,iUMNK88_1353.UMNK88_108,iWFL_1372.ECW_m0107,iY75_1357.Y75_RS00560	Amidase_2
TARA_ARC_108_MAG_00174_000000000037_7	225937.HP15_1306	0.0	1248.0	COG3170@1|root,COG3170@2|Bacteria,1QV1N@1224|Proteobacteria,1T261@1236|Gammaproteobacteria,465VJ@72275|Alteromonadaceae	1236|Gammaproteobacteria	NU	Protein of unknown function (DUF1631)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1631
TARA_ARC_108_MAG_00174_000000000037_8	225937.HP15_1305	5.56e-183	511.0	COG0157@1|root,COG0157@2|Bacteria,1MW0C@1224|Proteobacteria,1RMBU@1236|Gammaproteobacteria,465GA@72275|Alteromonadaceae	1236|Gammaproteobacteria	H	Belongs to the NadC ModD family	nadC	GO:0003674,GO:0003824,GO:0004514,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006531,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009066,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016054,GO:0016740,GO:0016757,GO:0016763,GO:0017144,GO:0018130,GO:0019355,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0019752,GO:0034213,GO:0034627,GO:0034628,GO:0034641,GO:0034654,GO:0042737,GO:0043436,GO:0043648,GO:0043649,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046395,GO:0046483,GO:0046496,GO:0046700,GO:0046874,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:0072526,GO:0090407,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605	2.4.2.19	ko:K00767	ko00760,ko01100,map00760,map01100	M00115	R03348	RC02877	ko00000,ko00001,ko00002,ko01000	-	-	iECP_1309.ECP_0109	QRPTase_C,QRPTase_N
TARA_ARC_108_MAG_00174_000000000037_9	225937.HP15_1304	3.52e-72	217.0	COG3098@1|root,COG3098@2|Bacteria,1N7AG@1224|Proteobacteria,1SCXJ@1236|Gammaproteobacteria,468CS@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	protein conserved in bacteria	yqcC	GO:0008150,GO:0009987,GO:0042710,GO:0044010,GO:0044764,GO:0051704	5.1.3.13	ko:K01790	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R06514	RC01531	ko00000,ko00001,ko00002,ko01000	-	-	-	DUF446
TARA_ARC_108_MAG_00174_000000000037_10	225937.HP15_1303	2.51e-185	515.0	COG1192@1|root,COG1192@2|Bacteria,1MVEZ@1224|Proteobacteria,1RPWA@1236|Gammaproteobacteria,465CH@72275|Alteromonadaceae	1236|Gammaproteobacteria	D	COG1192 ATPases involved in chromosome partitioning	parA	-	-	ko:K03496	-	-	-	-	ko00000,ko03036,ko04812	-	-	-	AAA_31
TARA_ARC_108_MAG_00174_000000000037_11	225937.HP15_1302	5.37e-153	431.0	COG0593@1|root,COG0593@2|Bacteria,1MVW6@1224|Proteobacteria,1RPJP@1236|Gammaproteobacteria,46796@72275|Alteromonadaceae	1236|Gammaproteobacteria	L	Belongs to the DnaA family. HdA subfamily	hda	GO:0000166,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006270,GO:0006275,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008156,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010556,GO:0010558,GO:0010605,GO:0016020,GO:0017076,GO:0019219,GO:0019222,GO:0030174,GO:0030554,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032297,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043170,GO:0043531,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051052,GO:0051053,GO:0051171,GO:0051172,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0090329,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363,GO:1901576,GO:2000104,GO:2000112,GO:2000113	-	ko:K10763	-	-	-	-	ko00000,ko03032	-	-	-	Bac_DnaA
TARA_ARC_108_MAG_00174_000000000037_12	225937.HP15_1301	1.22e-119	343.0	COG0558@1|root,COG0558@2|Bacteria,1MZ8B@1224|Proteobacteria,1SAHT@1236|Gammaproteobacteria	1236|Gammaproteobacteria	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	pgsA2	-	2.7.8.41	ko:K08744	ko00564,ko01100,map00564,map01100	-	R02030	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	CDP-OH_P_transf
TARA_ARC_108_MAG_00174_000000000037_13	225937.HP15_1300	1.93e-210	591.0	COG3249@1|root,COG3249@2|Bacteria,1N0PD@1224|Proteobacteria,1S9C4@1236|Gammaproteobacteria,466SQ@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	protein conserved in bacteria	VV2512	-	-	ko:K09938	-	-	-	-	ko00000	-	-	-	DUF2066
TARA_ARC_108_MAG_00174_000000000037_14	225937.HP15_1299	9.83e-269	736.0	COG0150@1|root,COG0150@2|Bacteria,1MURG@1224|Proteobacteria,1RNZZ@1236|Gammaproteobacteria,4644R@72275|Alteromonadaceae	1236|Gammaproteobacteria	F	Phosphoribosylformylglycinamidine cyclo-ligase	purM	GO:0003674,GO:0003824,GO:0004641,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016882,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.3.1	ko:K01933	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04208	RC01100	ko00000,ko00001,ko00002,ko01000	-	-	iECSF_1327.ECSF_2340	AIRS,AIRS_C
TARA_ARC_108_MAG_00174_000000000037_15	225937.HP15_1298	1.76e-152	429.0	COG0299@1|root,COG0299@2|Bacteria,1MWN1@1224|Proteobacteria,1RMHS@1236|Gammaproteobacteria,466JV@72275|Alteromonadaceae	1236|Gammaproteobacteria	F	Catalyzes the transfer of a formyl group from 10- formyltetrahydrofolate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR) and tetrahydrofolate	purN	GO:0003674,GO:0003824,GO:0004644,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0016740,GO:0016741,GO:0016742,GO:0033554,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051716	2.1.2.2	ko:K11175	ko00230,ko00670,ko01100,ko01110,ko01130,map00230,map00670,map01100,map01110,map01130	M00048	R04325,R04326	RC00026,RC00197,RC01128	ko00000,ko00001,ko00002,ko01000	-	-	iAF1260.b2500,iBWG_1329.BWG_2264,iECDH10B_1368.ECDH10B_2666,iECDH1ME8569_1439.ECDH1ME8569_2426,iEcDH1_1363.EcDH1_1169,iJO1366.b2500,iJR904.b2500,iY75_1357.Y75_RS13050	Formyl_trans_N
TARA_ARC_108_MAG_00174_000000000037_16	225937.HP15_1297	1.57e-149	423.0	2DM1B@1|root,319Y2@2|Bacteria,1NBKI@1224|Proteobacteria,1S45V@1236|Gammaproteobacteria,467T0@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	Protein of unknown function (DUF3108)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3108
TARA_ARC_108_MAG_00174_000000000037_17	225937.HP15_1296	3.02e-313	852.0	COG3977@1|root,COG3977@2|Bacteria,1MVRW@1224|Proteobacteria,1RNK1@1236|Gammaproteobacteria,4662W@72275|Alteromonadaceae	1236|Gammaproteobacteria	E	COG3977 Alanine-alpha-ketoisovalerate (or valine-pyruvate) aminotransferase	avtA	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006522,GO:0006523,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0008652,GO:0009042,GO:0009058,GO:0009078,GO:0009079,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0019752,GO:0030632,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046144,GO:0046145,GO:0046394,GO:0046416,GO:0046436,GO:0046437,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.6.1.66	ko:K00835	ko00290,ko01100,ko01110,ko01130,map00290,map01100,map01110,map01130	-	R01215	RC00008,RC00036	ko00000,ko00001,ko01000,ko01007	-	-	iEKO11_1354.EKO11_0154,iEcSMS35_1347.EcSMS35_3895	Aminotran_1_2
TARA_ARC_108_MAG_00174_000000000037_18	225937.HP15_1295	3.18e-131	373.0	COG3068@1|root,COG3068@2|Bacteria,1MWSN@1224|Proteobacteria,1RQDG@1236|Gammaproteobacteria,466TV@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	protein conserved in bacteria	yjaG	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464	-	ko:K09891	-	-	-	-	ko00000	-	-	-	DUF416
TARA_ARC_108_MAG_00174_000000000037_19	225937.HP15_1294	5.41e-138	389.0	COG0717@1|root,COG0717@2|Bacteria,1MV2J@1224|Proteobacteria,1RMCD@1236|Gammaproteobacteria,465BP@72275|Alteromonadaceae	1236|Gammaproteobacteria	F	Belongs to the dCTP deaminase family	dcd	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006220,GO:0006244,GO:0006253,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008829,GO:0009056,GO:0009058,GO:0009117,GO:0009141,GO:0009143,GO:0009147,GO:0009149,GO:0009166,GO:0009200,GO:0009204,GO:0009211,GO:0009213,GO:0009219,GO:0009223,GO:0009262,GO:0009264,GO:0009314,GO:0009394,GO:0009628,GO:0009987,GO:0015949,GO:0016787,GO:0016810,GO:0016814,GO:0018130,GO:0019239,GO:0019438,GO:0019439,GO:0019637,GO:0019692,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046065,GO:0046386,GO:0046434,GO:0046483,GO:0046700,GO:0050896,GO:0055086,GO:0071704,GO:0072527,GO:0072529,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576	3.5.4.13	ko:K01494	ko00240,ko01100,map00240,map01100	M00053	R00568,R02325	RC00074	ko00000,ko00001,ko00002,ko01000	-	-	iPC815.YPO1525	DCD,dUTPase
TARA_ARC_108_MAG_00174_000000000037_20	225937.HP15_1293	2.57e-260	714.0	COG0489@1|root,COG0489@2|Bacteria,1MU7R@1224|Proteobacteria,1RMJF@1236|Gammaproteobacteria,4647M@72275|Alteromonadaceae	1236|Gammaproteobacteria	D	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP	mrp	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464	-	ko:K03593	-	-	-	-	ko00000,ko03029,ko03036	-	-	-	FeS_assembly_P,ParA
TARA_ARC_108_MAG_00174_000000000037_21	225937.HP15_1292	0.0	1354.0	COG0073@1|root,COG0143@1|root,COG0073@2|Bacteria,COG0143@2|Bacteria,1MUBY@1224|Proteobacteria,1RMYM@1236|Gammaproteobacteria,463YC@72275|Alteromonadaceae	1236|Gammaproteobacteria	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation	metG	GO:0003674,GO:0003824,GO:0004812,GO:0004825,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006431,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.10	ko:K01874	ko00450,ko00970,map00450,map00970	M00359,M00360	R03659,R04773	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iEC042_1314.EC042_2346,iECUMN_1333.ECUMN_2446	Anticodon_1,tRNA-synt_1g,tRNA_bind
TARA_ARC_108_MAG_00174_000000000037_22	225937.HP15_1291	6.38e-119	342.0	COG4657@1|root,COG4657@2|Bacteria,1MU8X@1224|Proteobacteria,1RQDN@1236|Gammaproteobacteria,464YB@72275|Alteromonadaceae	1236|Gammaproteobacteria	C	Part of a membrane complex involved in electron transport	rnfA	-	-	ko:K03617	-	-	-	-	ko00000	-	-	-	Rnf-Nqr
TARA_ARC_108_MAG_00174_000000000037_23	1318628.MARLIPOL_16449	1.74e-111	323.0	COG2878@1|root,COG2878@2|Bacteria,1MUWU@1224|Proteobacteria,1RNSJ@1236|Gammaproteobacteria,464VR@72275|Alteromonadaceae	1236|Gammaproteobacteria	C	Part of a membrane complex involved in electron transport	rnfB	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0016651,GO:0055114	-	ko:K03616	-	-	-	-	ko00000	-	-	-	FeS,Fer4_21
TARA_ARC_108_MAG_00174_000000000037_24	225937.HP15_1289	2.5e-286	799.0	COG1842@1|root,COG4656@1|root,COG1842@2|Bacteria,COG4656@2|Bacteria,1QTUI@1224|Proteobacteria,1RMIM@1236|Gammaproteobacteria,4655V@72275|Alteromonadaceae	1236|Gammaproteobacteria	C	Part of a membrane complex involved in electron transport	rnfC	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0016651,GO:0055114	-	ko:K03615	-	-	-	-	ko00000	-	-	-	Complex1_51K,Fer4_10,Fer4_7,Fer4_8,RnfC_N,SLBB
