## Wed Jul 12 14:30:08 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_5wm1vpu7 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_5wm1vpu7 --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_5wm1vpu7/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype genome --genepred prodigal --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00201_000000000015_11	1250006.JHZZ01000001_gene997	1.02e-64	198.0	COG3695@1|root,COG3695@2|Bacteria,4NQ34@976|Bacteroidetes,1I2Y7@117743|Flavobacteriia,3VWMW@52959|Polaribacter	976|Bacteroidetes	L	6-O-methylguanine DNA methyltransferase, DNA binding domain	ogt	-	2.1.1.63	ko:K00567,ko:K07443	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_binding_1
TARA_ARC_108_MAG_00201_000000000015_12	1250005.PHEL85_2051	1.14e-152	429.0	COG0220@1|root,COG0220@2|Bacteria,4NG4V@976|Bacteroidetes,1HXZG@117743|Flavobacteriia,3VVTQ@52959|Polaribacter	976|Bacteroidetes	J	Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA	trmB	GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008176,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0034708,GO:0036265,GO:0043170,GO:0043412,GO:0043414,GO:0043527,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0106004,GO:0140098,GO:0140101,GO:1901360,GO:1902494,GO:1990234	2.1.1.33	ko:K03439	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Methyltransf_4
TARA_ARC_108_MAG_00201_000000000015_13	1250006.JHZZ01000001_gene999	5.92e-40	132.0	2E670@1|root,3125C@2|Bacteria,4PH05@976|Bacteroidetes,1IHQV@117743|Flavobacteriia,3VWTE@52959|Polaribacter	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00201_000000000015_14	1336803.PHEL49_0040	5.97e-118	348.0	28JCX@1|root,30WZV@2|Bacteria,4PACA@976|Bacteroidetes,1IHX9@117743|Flavobacteriia,3VWDC@52959|Polaribacter	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00201_000000000015_15	1336803.PHEL49_0039	3.83e-135	385.0	COG0035@1|root,COG0035@2|Bacteria,4NFZM@976|Bacteroidetes,1HX32@117743|Flavobacteriia,3VW80@52959|Polaribacter	976|Bacteroidetes	F	Uracil phosphoribosyltransferase	upp	-	2.4.2.9	ko:K00761	ko00240,ko01100,map00240,map01100	-	R00966	RC00063	ko00000,ko00001,ko01000	-	-	-	UPRTase
TARA_ARC_108_MAG_00201_000000000015_16	1250006.JHZZ01000001_gene1001	1.57e-172	486.0	COG0697@1|root,COG0697@2|Bacteria,4NGZ3@976|Bacteroidetes,1HYCJ@117743|Flavobacteriia,3VV18@52959|Polaribacter	976|Bacteroidetes	EG	EamA-like transporter family	-	-	-	-	-	-	-	-	-	-	-	-	EamA
TARA_ARC_108_MAG_00201_000000000015_17	1250005.PHEL85_2057	5.5e-183	511.0	COG1561@1|root,COG1561@2|Bacteria,4NEU4@976|Bacteroidetes,1HYNK@117743|Flavobacteriia,3VVW0@52959|Polaribacter	976|Bacteroidetes	S	Domain of unknown function (DUF1732)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1732,YicC_N
TARA_ARC_108_MAG_00201_000000000015_18	1250006.JHZZ01000001_gene1003	6.87e-117	337.0	COG0194@1|root,COG0194@2|Bacteria,4NEDG@976|Bacteroidetes,1HXN2@117743|Flavobacteriia,3VVJJ@52959|Polaribacter	976|Bacteroidetes	F	Essential for recycling GMP and indirectly, cGMP	gmk	GO:0003674,GO:0003824,GO:0004385,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009126,GO:0009132,GO:0009135,GO:0009150,GO:0009161,GO:0009165,GO:0009167,GO:0009179,GO:0009185,GO:0009259,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0042278,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046037,GO:0046128,GO:0046483,GO:0046710,GO:0046940,GO:0050145,GO:0055086,GO:0071704,GO:0072521,GO:0090407,GO:1901068,GO:1901135,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901576,GO:1901657	2.7.4.8	ko:K00942	ko00230,ko01100,map00230,map01100	M00050	R00332,R02090	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Guanylate_kin
TARA_ARC_108_MAG_00201_000000000015_19	313598.MED152_09300	2.84e-127	363.0	COG1057@1|root,COG1057@2|Bacteria,4NFQI@976|Bacteroidetes,1HYH0@117743|Flavobacteriia,3VVKM@52959|Polaribacter	976|Bacteroidetes	H	Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD)	nadD	-	2.7.7.18	ko:K00969	ko00760,ko01100,map00760,map01100	M00115	R00137,R03005	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_like
TARA_ARC_108_MAG_00201_000000000015_20	1250006.JHZZ01000001_gene1005	2.5e-179	502.0	COG0739@1|root,COG0739@2|Bacteria,4NFZN@976|Bacteroidetes,1HXBC@117743|Flavobacteriia,3VVZD@52959|Polaribacter	976|Bacteroidetes	M	Peptidase family M23	nlpD_1	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M23
TARA_ARC_108_MAG_00201_000000000015_21	1250006.JHZZ01000001_gene1006	0.0	929.0	COG0318@1|root,COG0318@2|Bacteria,4NDYR@976|Bacteroidetes,1HXTW@117743|Flavobacteriia	976|Bacteroidetes	IQ	GH3 auxin-responsive promoter	-	-	-	-	-	-	-	-	-	-	-	-	GH3
TARA_ARC_108_MAG_00201_000000000015_22	1250006.JHZZ01000001_gene1008	6.23e-100	290.0	COG0720@1|root,COG0720@2|Bacteria,4NM8H@976|Bacteroidetes,1I173@117743|Flavobacteriia,3VVD1@52959|Polaribacter	976|Bacteroidetes	H	6-pyruvoyl tetrahydropterin synthase	queD	-	4.1.2.50,4.2.3.12	ko:K01737	ko00790,ko01100,map00790,map01100	M00842,M00843	R04286,R09959	RC01117,RC02846,RC02847	ko00000,ko00001,ko00002,ko01000,ko03016	-	-	-	PTPS
TARA_ARC_108_MAG_00201_000000000015_23	1296415.JACC01000035_gene1224	2.26e-77	241.0	COG5276@1|root,COG5276@2|Bacteria,4NG4W@976|Bacteroidetes,1HYS1@117743|Flavobacteriia	976|Bacteroidetes	S	LVIVD repeat	-	-	-	-	-	-	-	-	-	-	-	-	LVIVD
TARA_ARC_108_MAG_00201_000000000015_24	1296415.JACC01000035_gene1225	3.91e-42	145.0	COG5276@1|root,COG5276@2|Bacteria,4NSVQ@976|Bacteroidetes,1I4M8@117743|Flavobacteriia	976|Bacteroidetes	S	repeat protein	-	-	-	-	-	-	-	-	-	-	-	-	LVIVD
TARA_ARC_108_MAG_00201_000000000015_25	1250005.PHEL85_2064	2.83e-123	354.0	COG0193@1|root,COG0193@2|Bacteria,4NI7N@976|Bacteroidetes,1HX7R@117743|Flavobacteriia,3VV19@52959|Polaribacter	976|Bacteroidetes	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis	pth	GO:0003674,GO:0003824,GO:0004045,GO:0016787,GO:0016788,GO:0052689,GO:0140098,GO:0140101	3.1.1.29	ko:K01056	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	Pept_tRNA_hydro
TARA_ARC_108_MAG_00201_000000000015_26	1250005.PHEL85_2065	9.16e-118	339.0	COG1825@1|root,COG1825@2|Bacteria,4NEN6@976|Bacteroidetes,1HWZN@117743|Flavobacteriia,3VVGZ@52959|Polaribacter	976|Bacteroidetes	J	This is one of the proteins that binds to the 5S RNA in the ribosome where it forms part of the central protuberance	ctc	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008097,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02897	ko03010,map03010	M00178	-	-	ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L25p,Ribosomal_TL5_C
TARA_ARC_108_MAG_00201_000000000016_2	313598.MED152_02380	2.64e-235	651.0	COG0686@1|root,COG0686@2|Bacteria,4NE8F@976|Bacteroidetes,1HYHY@117743|Flavobacteriia,3VVU0@52959|Polaribacter	976|Bacteroidetes	C	Alanine dehydrogenase/PNT, C-terminal domain	ald	-	1.4.1.1	ko:K00259	ko00250,ko00430,ko01100,map00250,map00430,map01100	-	R00396	RC00008	ko00000,ko00001,ko01000	-	-	-	AlaDh_PNT_C,AlaDh_PNT_N
TARA_ARC_108_MAG_00201_000000000016_3	1250006.JHZZ01000001_gene2813	7e-190	530.0	COG3000@1|root,COG3000@2|Bacteria,4NI60@976|Bacteroidetes,1HX0M@117743|Flavobacteriia,3VVE6@52959|Polaribacter	976|Bacteroidetes	I	Fatty acid hydroxylase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	FA_hydroxylase
TARA_ARC_108_MAG_00201_000000000016_4	1250005.PHEL85_0363	3.35e-71	214.0	COG0360@1|root,COG0360@2|Bacteria,4NQ9W@976|Bacteroidetes,1I21M@117743|Flavobacteriia,3VWI1@52959|Polaribacter	976|Bacteroidetes	J	Binds together with S18 to 16S ribosomal RNA	rpsF	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015935,GO:0019843,GO:0022626,GO:0022627,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070181,GO:0097159,GO:1901363,GO:1990904	-	ko:K02990	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S6
TARA_ARC_108_MAG_00201_000000000016_5	313598.MED152_02365	6.5e-62	190.0	COG0238@1|root,COG0238@2|Bacteria,4NSAR@976|Bacteroidetes,1I2TD@117743|Flavobacteriia,3VWMJ@52959|Polaribacter	976|Bacteroidetes	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit	rpsR	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02963	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S18
TARA_ARC_108_MAG_00201_000000000017_2	1250006.JHZZ01000001_gene96	2.22e-91	270.0	2DM6B@1|root,31WK9@2|Bacteria,4NQK1@976|Bacteroidetes,1I2ZA@117743|Flavobacteriia,3VWN4@52959|Polaribacter	976|Bacteroidetes	S	Protein of unknown function (DUF4199)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4199
TARA_ARC_108_MAG_00201_000000000017_3	1250005.PHEL85_0127	5.93e-156	441.0	COG1028@1|root,COG1028@2|Bacteria,4PKKV@976|Bacteroidetes,1IJC2@117743|Flavobacteriia,3VVN1@52959|Polaribacter	976|Bacteroidetes	IQ	Fungal family of unknown function (DUF1776)	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
TARA_ARC_108_MAG_00201_000000000017_4	1336803.PHEL49_1485	1.24e-172	490.0	2BNHG@1|root,32H5T@2|Bacteria,4PH11@976|Bacteroidetes,1IHRM@117743|Flavobacteriia,3VV6F@52959|Polaribacter	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00201_000000000017_5	1250006.JHZZ01000001_gene80	8.69e-147	414.0	COG0176@1|root,COG0176@2|Bacteria,4NFVZ@976|Bacteroidetes,1HXUY@117743|Flavobacteriia,3VW7Z@52959|Polaribacter	976|Bacteroidetes	H	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway	tal	-	2.2.1.2	ko:K00616,ko:K08314	ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007	R01827	RC00439,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	TAL_FSA
TARA_ARC_108_MAG_00201_000000000017_6	313594.PI23P_08695	0.0	937.0	COG1165@1|root,COG1165@2|Bacteria,4NETZ@976|Bacteroidetes,1HXR0@117743|Flavobacteriia,3VV0D@52959|Polaribacter	976|Bacteroidetes	H	Catalyzes the thiamine diphosphate-dependent decarboxylation of 2-oxoglutarate and the subsequent addition of the resulting succinic semialdehyde-thiamine pyrophosphate anion to isochorismate to yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate (SEPHCHC)	menD	-	2.2.1.9	ko:K02551	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R08165	RC02186	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M_2,TPP_enzyme_N
TARA_ARC_108_MAG_00201_000000000017_7	313594.PI23P_08700	4.64e-85	253.0	COG2996@1|root,COG2996@2|Bacteria,4NGS6@976|Bacteroidetes,1HYJ6@117743|Flavobacteriia,3VWF6@52959|Polaribacter	976|Bacteroidetes	S	Ribosomal protein S1-like RNA-binding domain	yitL	-	-	ko:K00243	-	-	-	-	ko00000	-	-	-	S1_2
TARA_ARC_108_MAG_00201_000000000017_8	1250006.JHZZ01000001_gene77	2.93e-108	317.0	2DBBT@1|root,2Z8AC@2|Bacteria	2|Bacteria	S	Putative MetA-pathway of phenol degradation	-	-	-	-	-	-	-	-	-	-	-	-	Phenol_MetA_deg
TARA_ARC_108_MAG_00201_000000000017_9	1336803.PHEL49_1489	4.88e-200	563.0	COG2819@1|root,COG2819@2|Bacteria,4NGS5@976|Bacteroidetes,1HYN9@117743|Flavobacteriia,3VW1Y@52959|Polaribacter	976|Bacteroidetes	S	hydrolase of the alpha beta superfamily	-	-	-	ko:K07017	-	-	-	-	ko00000	-	-	-	Esterase
TARA_ARC_108_MAG_00201_000000000017_10	1250006.JHZZ01000001_gene75	2.29e-198	550.0	COG0447@1|root,COG0447@2|Bacteria,4NDXT@976|Bacteroidetes,1HWQB@117743|Flavobacteriia,3VV9H@52959|Polaribacter	976|Bacteroidetes	H	Belongs to the enoyl-CoA hydratase isomerase family. MenB subfamily	menB	-	4.1.3.36	ko:K01661	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R07263	RC01923	ko00000,ko00001,ko00002,ko01000	-	-	-	ECH_1
TARA_ARC_108_MAG_00201_000000000017_11	1336803.PHEL49_1491	1.15e-180	506.0	COG0788@1|root,COG0788@2|Bacteria,4NEGJ@976|Bacteroidetes,1HY5M@117743|Flavobacteriia,3VV2Z@52959|Polaribacter	976|Bacteroidetes	F	Catalyzes the hydrolysis of 10-formyltetrahydrofolate (formyl-FH4) to formate and tetrahydrofolate (FH4)	purU	-	3.5.1.10	ko:K01433	ko00630,ko00670,map00630,map00670	-	R00944	RC00026,RC00111	ko00000,ko00001,ko01000	-	-	-	ACT,Formyl_trans_N
TARA_ARC_108_MAG_00201_000000000017_12	1168034.FH5T_12975	5.24e-54	182.0	COG3047@1|root,COG3047@2|Bacteria,4NRSI@976|Bacteroidetes,2G2KJ@200643|Bacteroidia	976|Bacteroidetes	M	Putative OmpA-OmpF-like porin family	-	-	-	-	-	-	-	-	-	-	-	-	OmpA_like
TARA_ARC_108_MAG_00201_000000000017_14	1250006.JHZZ01000001_gene73	4.29e-131	373.0	COG0179@1|root,COG0179@2|Bacteria,4NGCT@976|Bacteroidetes,1HX6X@117743|Flavobacteriia,3VW92@52959|Polaribacter	976|Bacteroidetes	Q	Fumarylacetoacetate (FAA) hydrolase family	fahA	-	-	-	-	-	-	-	-	-	-	-	FAA_hydrolase
TARA_ARC_108_MAG_00201_000000000017_15	1250006.JHZZ01000001_gene70	4.16e-253	699.0	COG1058@1|root,COG1546@1|root,COG1058@2|Bacteria,COG1546@2|Bacteria,4NDVV@976|Bacteroidetes,1HWME@117743|Flavobacteriia,3VVP4@52959|Polaribacter	976|Bacteroidetes	S	Competence-damaged protein	cinA	-	3.5.1.42	ko:K03742,ko:K03743	ko00760,map00760	-	R02322	RC00100	ko00000,ko00001,ko01000	-	-	-	CinA,MoCF_biosynth
TARA_ARC_108_MAG_00201_000000000017_16	313594.PI23P_08725	2.12e-47	152.0	COG0227@1|root,COG0227@2|Bacteria,4NS7Q@976|Bacteroidetes,1I3YG@117743|Flavobacteriia,3VWSE@52959|Polaribacter	976|Bacteroidetes	J	Ribosomal L28 family	rpmB	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	-	ko:K02902	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L28
TARA_ARC_108_MAG_00201_000000000017_17	1336803.PHEL49_1495	7.26e-33	114.0	COG0267@1|root,COG0267@2|Bacteria,4NURM@976|Bacteroidetes,1I55D@117743|Flavobacteriia,3VWQU@52959|Polaribacter	976|Bacteroidetes	J	Ribosomal protein L33	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
TARA_ARC_108_MAG_00201_000000000017_18	313594.PI23P_08735	6.08e-21	83.2	2E359@1|root,32Y58@2|Bacteria,4NV78@976|Bacteroidetes,1I50N@117743|Flavobacteriia,3VWUJ@52959|Polaribacter	976|Bacteroidetes	S	Domain of unknown function (DUF4295)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4295
TARA_ARC_108_MAG_00201_000000000017_19	1250006.JHZZ01000001_gene66	1.14e-209	582.0	COG0552@1|root,COG0552@2|Bacteria,4NE9Z@976|Bacteroidetes,1HX6U@117743|Flavobacteriia,3VV6T@52959|Polaribacter	976|Bacteroidetes	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC)	ftsY	-	-	ko:K03110	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2,3.A.5.7	-	-	SRP54,SRP54_N
TARA_ARC_108_MAG_00201_000000000017_20	1336803.PHEL49_1500	2.19e-205	573.0	COG2220@1|root,COG2220@2|Bacteria,4NENZ@976|Bacteroidetes,1HWY9@117743|Flavobacteriia,3VXD5@52959|Polaribacter	976|Bacteroidetes	S	Beta-lactamase superfamily domain	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B_2
TARA_ARC_108_MAG_00201_000000000017_21	946077.W5A_05123	1.1e-22	95.1	COG1680@1|root,COG1680@2|Bacteria,4NGND@976|Bacteroidetes,1HWQE@117743|Flavobacteriia	976|Bacteroidetes	V	Beta-lactamase class C and other penicillin binding	-	-	-	-	-	-	-	-	-	-	-	-	Beta-lactamase
TARA_ARC_108_MAG_00201_000000000017_22	1380384.JADN01000006_gene2386	6.97e-222	615.0	COG1088@1|root,COG1088@2|Bacteria,4NE9V@976|Bacteroidetes,1HX7N@117743|Flavobacteriia	976|Bacteroidetes	M	Belongs to the NAD(P)-dependent epimerase dehydratase family. dTDP-glucose dehydratase subfamily	rfbB	-	4.2.1.46	ko:K01710	ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130	M00793	R06513	RC00402	ko00000,ko00001,ko00002,ko01000	-	-	-	GDP_Man_Dehyd
TARA_ARC_108_MAG_00201_000000000017_23	980584.AFPB01000160_gene2078	2.54e-112	332.0	COG1091@1|root,COG1091@2|Bacteria,4NE3K@976|Bacteroidetes,1HXB2@117743|Flavobacteriia,406DH@61432|unclassified Flavobacteriaceae	976|Bacteroidetes	M	Polysaccharide biosynthesis protein	rfbD	-	1.1.1.133	ko:K00067	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R02777	RC00182	ko00000,ko00001,ko00002,ko01000	-	-	-	RmlD_sub_bind
TARA_ARC_108_MAG_00201_000000000017_24	1336803.PHEL49_1171	5.68e-100	293.0	COG1898@1|root,COG1898@2|Bacteria,4NNKW@976|Bacteroidetes,1I20V@117743|Flavobacteriia,3VWGJ@52959|Polaribacter	976|Bacteroidetes	M	Catalyzes the epimerization of the C3' and C5'positions of dTDP-6-deoxy-D-xylo-4-hexulose, forming dTDP-6-deoxy-L-lyxo-4- hexulose	rfbC	-	5.1.3.13	ko:K01790	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R06514	RC01531	ko00000,ko00001,ko00002,ko01000	-	-	-	dTDP_sugar_isom
TARA_ARC_108_MAG_00201_000000000017_25	1336803.PHEL49_1170	4.58e-174	489.0	COG1209@1|root,COG1209@2|Bacteria,4NE1U@976|Bacteroidetes,1HWWH@117743|Flavobacteriia,3VVZ9@52959|Polaribacter	976|Bacteroidetes	M	Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis	rmlA	-	2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
TARA_ARC_108_MAG_00201_000000000017_26	1450525.JATV01000023_gene2346	4.45e-121	358.0	COG3391@1|root,COG3391@2|Bacteria,4NJZS@976|Bacteroidetes,1I7BG@117743|Flavobacteriia,2NXVT@237|Flavobacterium	976|Bacteroidetes	S	amine dehydrogenase activity	-	-	-	-	-	-	-	-	-	-	-	-	Cytochrom_D1,PQQ_2
TARA_ARC_108_MAG_00201_000000000017_28	1453505.JASY01000001_gene3281	2.53e-245	679.0	COG1215@1|root,COG1215@2|Bacteria,4NEG0@976|Bacteroidetes,1HXHU@117743|Flavobacteriia,2NYDJ@237|Flavobacterium	976|Bacteroidetes	M	Glycosyl transferase family 21	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_3,Glycos_transf_2
TARA_ARC_108_MAG_00201_000000000017_29	1450525.JATV01000023_gene2341	1.93e-107	313.0	COG0110@1|root,COG0110@2|Bacteria,4NMHW@976|Bacteroidetes,1IIUQ@117743|Flavobacteriia	976|Bacteroidetes	S	Hexapeptide repeat of succinyl-transferase	-	-	-	-	-	-	-	-	-	-	-	-	Hexapep,Hexapep_2
TARA_ARC_108_MAG_00201_000000000017_30	1450525.JATV01000023_gene2340	1.65e-209	588.0	COG0438@1|root,COG0438@2|Bacteria,4NJDH@976|Bacteroidetes,1IIW0@117743|Flavobacteriia,2P0GM@237|Flavobacterium	976|Bacteroidetes	M	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4
TARA_ARC_108_MAG_00201_000000000017_31	1336803.PHEL49_0634	6.89e-245	676.0	COG0438@1|root,COG0438@2|Bacteria,4NETA@976|Bacteroidetes,1HYQC@117743|Flavobacteriia	976|Bacteroidetes	M	glycosyl transferase	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_4,Glycos_transf_1
TARA_ARC_108_MAG_00201_000000000017_32	1336803.PHEL49_0632	2.34e-231	643.0	COG1215@1|root,COG1215@2|Bacteria,4NEM5@976|Bacteroidetes,1I0YS@117743|Flavobacteriia	976|Bacteroidetes	M	Glycosyl transferase family group 2	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_3,Glyco_trans_2_3
TARA_ARC_108_MAG_00201_000000000017_33	1450525.JATV01000023_gene2337	8.71e-192	536.0	COG0503@1|root,COG0503@2|Bacteria,4NE5I@976|Bacteroidetes,1I7WM@117743|Flavobacteriia,2NYSN@237|Flavobacterium	976|Bacteroidetes	F	Phosphoribosyl transferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Pribosyltran
TARA_ARC_108_MAG_00201_000000000017_34	1336803.PHEL49_0631	2.63e-264	734.0	COG3307@1|root,COG3307@2|Bacteria,4NGGY@976|Bacteroidetes,1HX90@117743|Flavobacteriia	976|Bacteroidetes	M	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	Wzy_C
TARA_ARC_108_MAG_00201_000000000017_35	1336803.PHEL49_0630	1.19e-265	734.0	COG2244@1|root,COG2244@2|Bacteria,4NINR@976|Bacteroidetes,1I37W@117743|Flavobacteriia	976|Bacteroidetes	S	PFAM polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt,Polysacc_synt_3
